id,roadid,lat,lon,route,district,address
2104,N28,25.157813705975343,121.40955315425205,文昌路,八里區,249台灣新北市八里區文昌路120號
2106,N25,25.162343267187328,121.41338688445556,八里區,新北市,249台灣新北市八里區十三行文化公園
2143,P02,25.091733294385442,121.46337342194748,三民路,蘆洲區,247台灣新北市蘆洲區三民路506號
2178,P69,25.05996017780623,121.50211591537321,福德南路,三重區,241台灣新北市三重區福德南路82號
2179,P69,25.05991913337505,121.5020852367735,福德南路,三重區,241台灣新北市三重區福德南路84號
2180,P69,25.059878088937,121.50205455819435,福德南路,三重區,241台灣新北市三重區福德南路84號
2191,P62,25.07198470240178,121.49114041656976,忠孝路一段,三重區,241台灣新北市三重區忠孝路一段55號
2334,P24,25.066302567835283,121.49532205065162,自強路一段,三重區,241台灣新北市三重區自強路一段168號
2357,T17,25.007264007325286,121.48314776477278,106甲縣道,中和區,235台灣新北市中和區106甲縣道959號
2358,T17,25.00730723423264,121.48312107114664,新北市特一號道路,中和區,235台灣新北市中和區新北市特一號道路961號
2392,N25,25.162720929403356,121.41396806735372,博物館路,八里區,249台灣新北市八里區博物館路31號
2393,N25,25.162056592176405,121.41279007938655,博物館路,八里區,249台灣新北市八里區博物館路65號
2513,N25,25.16316399546184,121.41448489344393,博物館路,八里區,249台灣新北市八里區博物館路23號
2572,P05,25.08319904566216,121.48084465654628,集賢路,蘆洲區,247台灣新北市蘆洲區集賢路275號
2574,N25,25.16306943870907,121.41433978968512,博物館路,八里區,249台灣新北市八里區博物館路29號
2849,T84,24.95875227191907,121.51233342396816,安忠路,新店區,231台灣新北市新店區安忠路59號
3095,J08,25.07547368608817,121.369384178907,文化三路一段,林口區,244台灣新北市林口區文化三路一段543號
3319,T84,24.95878375793082,121.51237816748369,安忠路,新店區,231台灣新北市新店區安忠路59號
3548,P65,25.049719635075732,121.4721488443301,光復路一段,三重區,241台灣新北市三重區光復路一段71號
3553,T84,24.958837636110893,121.5124484215724,安忠路,新店區,231台灣新北市新店區安忠路70號
3569,T12,24.995217528076225,121.52205214386022,自立路,中和區,235台灣新北市中和區自立路69號
3688,T12,24.994179689704005,121.52191009049584,自立路,中和區,235台灣新北市中和區自立路129號
3708,J37,25.074546104382748,121.3626013279916,文化北路一段,林口區,244台灣新北市林口區文化北路一段377號
3772,V02,25.084613044055963,121.44234978227695,新五路二段,五股區,248台灣新北市五股區新五路二段243號
3796,P35,25.07526265087696,121.47287293162027,永安南路一段,蘆洲區,247台灣新北市蘆洲區永安南路一段150號
3813,P19,25.09110681152369,121.46977774352938,水湳街,蘆洲區,247台灣新北市蘆洲區水湳街13號
3814,P19,25.091153131036354,121.46975801245998,水湳街,蘆洲區,247台灣新北市蘆洲區水湳街13號
3817,P35,25.07522636993405,121.47301618573536,永安南路一段22巷43弄,蘆洲區,247台灣新北市蘆洲區永安南路一段22巷43弄154號
3838,T53,24.996408965776,121.4969388298995,安邦街,中和區,235台灣新北市中和區安邦街38號
4027,F14,24.990239830169244,121.50088962071906,中和區,新北市,235台灣新北市中和區游氏宗祠
4065,B23,24.94527334718269,121.38412549559544,佳園路三段,樹林區,238台灣新北市樹林區佳園路三段374號
4091,P08,25.08793246349297,121.47406989797443,民權路,蘆洲區,247台灣新北市蘆洲區民權路98號
4093,F14,24.990240005758015,121.50128234844077,復興路,中和區,235台灣新北市中和區復興路305號
4108,J01,25.07976473258177,121.38517586424679,中山路,林口區,244台灣新北市林口區中山路258號
4127,T14,24.994266532653107,121.52027896853063,立人街,中和區,235台灣新北市中和區立人街55號
4168,F66,25.00242407032823,121.51496614469286,安樂路,永和區,234台灣新北市永和區安樂路226號
4169,J01,25.079409254850002,121.38643651874723,中山路,林口區,244台灣新北市林口區中山路248號2號
4210,P29,25.0778345625788,121.4936015137504,仁愛街,三重區,241台灣新北市三重區仁愛街241號
4211,V06,25.09350961606218,121.44450177052794,西雲路,五股區,248台灣新北市五股區西雲路116-2號
4212,J01,25.07952383014959,121.3858500349585,中山路,林口區,244台灣新北市林口區中山路250-1號
4213,J01,25.079316839841297,121.38590738025835,中山路,林口區,244台灣新北市林口區中山路241號
4226,J01,25.079237814340697,121.38630423260972,中山路,林口區,244台灣新北市林口區中山路235號
4228,J01,25.079222373684487,121.38641166967716,中山路,林口區,244台灣新北市林口區中山路235號
4267,B08,24.935448189152194,121.36411852948366,文化路,三峽區,237台灣新北市三峽區文化路312號
4268,L03,24.986850466704933,121.41449919264078,500,大安路,238台灣新北市樹林區大安路500號樹人體健廣場
4269,J37,25.075481320002012,121.36372554788963,文化北路一段,林口區,244台灣新北市林口區文化北路一段398號
4270,P19,25.091259979717805,121.46972308908138,水湳街,蘆洲區,247台灣新北市蘆洲區水湳街15號
4281,J12,25.07216276581233,121.38191126732978,四維路,林口區,244台灣新北市林口區四維路335號
4283,N27,25.161135389238954,121.41955427470371,忠孝路,八里區,249台灣新北市八里區忠孝路286號
4284,N27,25.16112713827815,121.41961325542246,忠孝路,八里區,249台灣新北市八里區忠孝路286號
4285,N27,25.16111893004691,121.41967271852802,忠孝路,八里區,249台灣新北市八里區忠孝路286號
4286,N27,25.161045998426108,121.42020525991562,忠孝路,八里區,249台灣新北市八里區忠孝路276號
4287,N27,25.160993529826502,121.42061600170156,忠孝路,八里區,249台灣新北市八里區忠孝路268號
4301,L03,24.989227842548107,121.41551068853909,大安路,樹林區,238台灣新北市樹林區大安路411號
4337,P16,25.088204071316408,121.45883378718258,永樂街,蘆洲區,247台灣新北市蘆洲區永樂街23號
4355,L03,24.987732087981595,121.41472010364572,北87鄉道,樹林區,238台灣新北市樹林區北87鄉道465號
4356,J01,25.08195051027453,121.38063597038608,106縣道,林口區,244台灣新北市林口區106縣道563號
4357,J04,25.07627417002658,121.3924030721321,仁愛路一段,林口區,244台灣新北市林口區仁愛路一段302號
4358,B31,24.95132699497571,121.38462729461924,學府路,樹林區,237台灣新北市樹林區學府路555號
4359,T96,25.016321965465327,121.51049949606356,文化路,永和區,234台灣新北市永和區文化路153號
4371,J12,25.076323600489783,121.38017809607577,文化一路一段,林口區,244台灣新北市林口區文化一路一段256號
4390,P10,25.090709774783228,121.46078914488278,長興路,蘆洲區,247台灣新北市蘆洲區長興路337號
4412,T09,24.99536916887061,121.52023688559306,自強路,中和區,235台灣新北市中和區自強路38號
4415,P51,25.07341119538139,121.50011197196292,龍門路,三重區,241台灣新北市三重區龍門路221號
4450,L03,24.995104141545085,121.42020180702437,大安路,樹林區,238台灣新北市樹林區大安路221號
4484,L03,24.99508833435545,121.41992051765128,大安路,樹林區,238台灣新北市樹林區大安路225號
4485,L08,24.984634055626426,121.41722552944721,鎮前街,樹林區,238台灣新北市樹林區鎮前街319號
4504,L03,24.99230789319337,121.41791352996792,大安路,樹林區,238台灣新北市樹林區大安路303號
