,ID,ROADID,lat,lon
6449,46213,M13,24.955559344116782,121.35954262614996
6450,46214,M13,24.955552604374372,121.35952425127894
6451,46215,K08,25.02368845160469,121.45915437321108
6452,46222,K08,25.02366115682343,121.45910345720564
6453,46247,M13,24.955566083856908,121.35956100102301
6454,46248,M13,24.955592995397772,121.35963455443307
6455,46249,M13,24.955586255666837,121.35961617955215
6456,46250,M13,24.95557951593361,121.35959780467316
6457,46251,M13,24.95562668074342,121.35972641119177
6458,46252,M13,24.955619941023965,121.35970803630094
6459,46257,M13,24.95570432475072,121.35962721343022
6460,46266,M13,24.955677330730214,121.35955372934696
6461,46267,P24,25.076626742109948,121.48694593830685
6462,46268,B05,24.945861221940323,121.37312217540628
6463,46269,B05,24.945820367559353,121.37315346012484
6464,46272,M13,24.955630151759877,121.35942509601988
6465,46289,V28,25.085156920776267,121.44763717776013
6466,46290,V28,25.08510276597753,121.44763771604832
6467,46291,V28,25.08521114405391,121.44763661829431
6468,46292,V28,25.085265667320076,121.44763579237127
6469,46305,M13,24.95588082247229,121.35961174990965
6470,46306,M13,24.95581169365318,121.3594075104734
6471,46324,309,24.99995646973587,121.62108833857296
6472,46383,T03,25.005242615834238,121.49873812390919
6473,46384,T03,25.0052192074731,121.4985938301555
6474,46385,T03,25.00521019853911,121.49853668851566
6475,46386,R24,25.05883774944827,121.4592136171817
6476,46391,K87,24.98767289444956,121.46034291260641
6477,46392,K87,24.987540866610022,121.46032052961144
6478,46394,K87,24.986636009535818,121.4601497969256
6479,46395,K87,24.986586886743215,121.4601418428532
6480,46396,K87,24.98653774918664,121.46013399949994
6481,46397,K87,24.98648862147132,121.46012608234498
6482,46398,K87,24.98643947899209,121.46011827590908
6483,46399,K87,24.986390255349807,121.46011038399207
6484,46400,K87,24.986341132553033,121.46010242995285
6485,46401,K87,24.986291994992317,121.4600945866325
6486,46402,K87,24.98624286727282,121.46008666951056
6487,46403,K87,24.986193724789448,121.46007886310746
6488,46404,K87,24.986125429038047,121.4600644838946
6489,46405,K87,24.98607630623656,121.46005652989237
6490,46406,K87,24.986027168671193,121.46004868660887
6491,46407,K87,24.985978040947014,121.46004076952387
6492,46408,K87,24.985928898458997,121.46003296315756
6493,46411,K87,24.985879674807858,121.46002507131058
6494,46412,K87,24.9852134771608,121.45998107513991
6495,46413,K87,24.985335535741964,121.4599993156008
6496,46415,K87,24.985384684426602,121.46000707485737
6497,46416,K87,24.985433914340682,121.46001491952957
6498,46486,TA0,25.006419724961656,121.48243627012914
6499,46487,TA0,25.006398652046588,121.48236323470694
6500,46488,TA0,25.006355339002102,121.48237645811984
6501,46489,TA0,25.00644146445137,121.48234905861388
6502,46490,TA0,25.006484886134878,121.48233467166479
6503,46491,TA0,25.006527599633927,121.48231754190034
6504,46492,TA0,25.006612855028443,121.4822832982892
6505,46493,TA0,25.00674094974171,121.48221577598856
6506,46494,TA0,25.006902429862663,121.48212226983837
6507,46495,TA0,25.006941798480156,121.48209831137844
6508,46500,TA0,25.007759647096528,121.48160761013122
6509,46501,TA0,25.00780169616748,121.4815758887962
6510,46502,TA0,25.00788513168184,121.48151490846705
6511,46503,TA0,25.00796933293955,121.48145208671215
6512,46504,TA0,25.00792718073325,121.48148318706863
6513,46505,TA0,25.008010917149893,121.48142187096757
6514,46506,TA0,25.00810868860104,121.48135124172913
6515,46511,J01,25.08022946729411,121.38389596904764
6516,46514,TA0,25.008150162217497,121.48132122125769
6517,46521,307,25.00705512529604,121.62226157430788
6518,46522,K42,25.01587684617591,121.45659050950864
6519,46528,307,25.008066176547622,121.62135992816008
6520,46529,307,25.008104610934065,121.62132542997948
6521,46530,Q04,25.066289873214217,121.66502551997023
6522,46531,307,25.008143045312657,121.62129093177748
6523,46548,R48,24.99846476852943,121.4309606764005
6524,46549,Q04,25.066079866297184,121.66493469379124
6525,46550,Q04,25.066247851366878,121.66500742303772
6526,46551,Q16,25.046275281983306,121.6184750435551
6527,46552,Q16,25.04655248093599,121.61862028568045
